topic_id	tokens	alpha
88	svenska tidningen regeringen skriver dagbladet socialdemokratiska tidning bör bondeförbundet statsministern erlander oppositionen folkpartiet regeringens socialdemokratin väl fråga socialdemokraterna borde dagens sorn morgon-tidningen anledning håll riksdagen högern tidningar folket folkpartiets fortsätter saken ohlin sköld läns hedlund wigforss expressen upsala bondeförbundets frågan kommunisterna framhåller handelstidningen pressen vestmanlands tydligen nyheter statsrådet stockholms-tidningen oppositionens hela anser parti skånska klart mening folkblad påpekar finner svensk sydsvenska citerade frågar hänsyn konstaterar liberala ifrån socialdemokratisk aftontidningen nuvarande regering folk sak besked statsministerns dagblad socialdemokratiskt läge partiet borgerliga lib hrr morgonbladet ledare synpunkter debatten menar riktigt lär tanken erlanders hållning uttalande samverkan allehanda alldeles arbetarbladet intresse ståndpunkt högerns arbetet regeringspartiet tid ställning skäl sida tal norup läget socialdemokrater synpunkt jordbrukets beträffande samlingsregering koalitionen statsminister socialdemokratins söka ger tycker östergötlands uppträdande omdöme ord remissdebatten väsentliga linje eskilstuna-kuriren vilja sakligt demokratiska finansministern statsråd fallet erinrar betonar säkert kritiken gefle säkerligen slutar tvärtom kammaren synes uppfattning fall organ sannerligen anmärker ledande visat nerikes landet exempelvis socialdemokraten kritik egen kommunisternas land bästa ansvaret press vougt tillägger naturligt egna kommentar intet dagbladets tillfälle känner sakliga samarbete ledning gång riksdag behöver tala onekligen allmänna örebro-kuriren oppositionspartierna finna söker tro värmlands regeringsorganet hedlunds uttryck sträng folkets uttalanden ganska vinna allvarligt förtroende låta vägen talar partier	0.01960457549451584
89	polen polska tjeckoslovakien prag solidaritet warszawa tjeckoslovakiska polens tjeckiska politiska dubcek walesa polsk landet polackerna solidaritets kommunistpartiet tjeckoslovakiens regimen polske sovjet jaruzelski gdansk kommunistiska husak moskva sovjetiska gomulka lech polacker kommunistpartiets ryska ledare invasionen väst östeuropa jan ryssarna myndigheterna charta augusti partiet alexander fria ungern centralkommittén partichefen nya president ledarna socialistiska tjeckerna politisk novotny tjeckisk adam havel gierek jerzy svoboda kor intellektuella josef tjecker officiella december ockupationen sovjetunionen gustav medlemmar general vaclav östeuropeiska fackföreningsrörelsen ledningen pragvåren tjeckiske rude benesj slovakiska ledande underjordiska bratislava kania krakow situationen jiri tjeckoslovakiske partiets oberoende pravo systemet prags gottwald partiledningen landets kuron ekonomiska centralkommitté dubceks slovakien nyhetsbyrån händelserna masaryk polskt michnik östtyskland arbetarna oppositionella politbyrån liksom land frihet oppositionen rakowski krisen nyligen stanislaw urban stefan tjeckoslovakisk smrkovsky jacek partiledaren edward gomulkas partiorganet antonin östblocket socialismen arbetare cernik utvecklingen warszawapakten besök centralkommitténs möte officiellt sovjets öst wojciech walesas arbetarnas regimens wien makten ledning skrev pap tadeusz förbjudna poznan sovjetisk partichef milosz krigstillståndet nationella polack censuren jaruzelskis tal zdenek inmarschen andrzej sik jozef fortfarande folket fackföreningen utomlands opposition premiärminister slovaker sejmen novotnys premiärministern förste mikolajczyk hemland kyrkan frantisek antisocialistiska zloty samtidigt strejkerna talesman regeringschefen karel dialog utländska förre zbigniew milan rörelsen månader parlamentet exil clementis mlynar kommunister	0.011408504141420122
90	hus bostäder lägenheter bygga nya kommunen stockholm kommunala bor gamla huset staden politisk stockholms mark politiskt hyresgästerna politiska husen bostad byggas hyresgäster boende området hyrorna politikerna stadens hyra lokaler stad lägenhet kommunerna marken småhus flytta byggs folkets bostadsbyggandet centrum hsb hyresgästföreningen bostadsbristen byggandet privata kommun bygger nytt kvarteret äldre fastigheter människor köpa hela bostadspolitiken kommunens stället hyror allmännyttiga södra hyresgäströrelsen bostadsförmedlingen lägenheterna arkitekt planerna tomma hyran planer står bostadsmarknaden höga råd söder dessutom planering betala stan folk bygget hyreshus bostäderna norra partierna kvadratmeter bostadsområden bostadspolitik hyresregleringen kvm hyresgästernas förslag villor område kontor exempel sälja stadshuset arkitekter city äger kommunal socialdemokraterna byggnadsnämnden bostadsrätter rum boendet bebyggelse -talet pengar kommuner projektet riva byggande fastighetskontoret lokalerna stor-stockholm användas menar planeringen fastighetsägarna tomt bostadskön flerfamiljshus flyttar bevara arkitekten centrala anser planerade klara lån kvarter samtidigt statliga områden själva fastigheten kräver hyreshöjningar bostadspolitiska våningar fastighetsägare städer partier fråga planen invånare fastighetsnämnden mullvaden bostadsområde göras arkitekterna miljö hotell byggnader service delar bostadsbyggande nacka kostnaderna stoppa majoritet bostadshus villaägarna ombyggnad intill kronor byggt höghus solna sorn dyra övriga nybyggda bebyggelsen kring miljön projekt rivas bostadsföretagen villa lokala kök bostadsministern johansson riksbyggen byggda klart bostadsrätt tomten stadsdel enighet bygg bostadsbrist bostadsminister planera bostadsfrågan pris byggnad byggts gården byggde	0.014646409983831698
91	samarbete politiska samarbetet skapa bör politisk gemensamma samverkan enighet politik gemensam gemensamt varandra söka kring hoppas arbetet frågor vilja mål problem politiskt samförstånd motsättningar partierna resultat program vägen väg borde utveckling möjligheter åstadkomma bygga samman nära förutsättningar arbete stånd uppgift bred intresse hela samarbeta krafter skilda arbeta fråga framtiden uppnå samling tror förståelse fortsätta finna steg hinder internationella leda praktiska grund önskar utvecklingen lösning nationella strävan fred förtroende motsättningarna emellan största ske samtidigt intressen demokratiska kontakter områden visa behöver sidan bidra möjligheterna partier möjliga fast hand liksom betydelse ansträngningar tanken föra enigheten enhet råder hålla viktiga försök målet stärka nuvarande överens syfte önskan nationell lösningar sorn splittring ekonomiskt länderna fortsatt viktigaste verka konkreta dagens bästa framtida enas öppna närmare land nödvändigheten lösa positiv kontakt främja fortsatta förutsättningarna uttryck egen gång anda förverkliga ytterligare underströk svårigheter området framsteg ser såväl behovet viljan linje frågorna medverka landet främsta intimt visat försöka strävanden framhöll form praktiskt håll ökad sikt följa vikten öka oberoende utveckla läge positiva grundval naturligt förutsättning stark behövs främst möjlighet hittills samla ömsesidig skapar inbördes skapas sak planet riktning medel heter nytt aktivt undvika trots kulturella relationerna vägar grupper kraft ger internationell vinna folk sociala utgör folken plattform gemenskap tecken	0.035897788251079546
92	indien indiska gandhi pakistan indira indiens delhi bhutto premiärminister nehru bangladesh gandhis politiska sri pakistans zia kongresspartiet pakistanska khan ali indisk lanka östpakistan rahman punjab ledare delstaten singh rajiv premiärministern president regeringen mujibur landet bhuttos nehrus indierna kashmir bangla fru parlamentet karachi miljoner oppositionen dacca hinduer calcutta sikher ayub desh sikherna västbengalen indiske sanjay indier zulfikar kongresspartiets västpakistan religiösa colombo benazir politisk ceylon indiskt valet nepal desai makten undantagstillståndet landets bombay motståndare pradesh parti yahya ul-haq ershad brittiska ppp mars shastri centralregeringen stat lahore islamabad mahatma kalkutta tamiler ram bedömare muhammedanska delstater sikhernas konflikten ledaren land undantagstillstånd lankas muslimska världens kongressparti assam delstaterna största sikhiska tamilerna regering bengalen templet död bandaranaike hinduiska muslimer politiker kina rahmans amritsar zias tamilska politiskt förre vann huvudstad västpakistanska dal korruption india dotter bangladeshs britterna nationella fängelse uttar son kerala khans rama staten gändin valen gyllene jvp kongressen året självständigt lösning rawalpindi ziaur människor engelsmännen lal bengaliska bihar jinnah oroligheter regerande ledarna maneka rao pakistansk armén religiös pandit janata självständighet aga morarji tamil månader självständigheten fattiga ledande sikkim partier menon norra muhammedaner mohammed val delstat schejk awamiförbundet madras heliga premiärministerns drygt demokrati anhängare krav införde kräver asien presidenten delning jagjivan ceylons befolkningen södra indiras kastlösa	0.006027669380759566
93	professor uppsala universitet fil lund studenter studenterna universitetet stockholm docent studier akademiska stockholms lic universiteten lärare politiska kand svenska politisk historia avhandling göteborg professorn studenternas högskola rektor institutionen institutet utbildning student studera arbete sverige mag statskunskap lunds studerande umeå forskning professorer studenten ämnet nationalekonomi forskare högskolan undersökning rörande sveriges vetenskapliga universitetets sfs akademisk utbildningen föreläsningar examen studentkåren svensk professur undervisningen jur studierna högskolor doktorsavhandling arbetet föredrag professorerna akademiker fakulteten göteborgs sociologi studentkår undervisning segerstedt föreningen politiskt pol engelska fortsatt universitets tryckning studerar gunnar stud lektor ämnen litteratur doktor sociala avhandlingen studerat statsvetenskapliga kåren sorn bidrag undersökningar internationell ekonomi ekonomisk ordförande juridiska stipendier lärarna anslag humanistiska språk förste torgny elever handelshögskolan nils tekniska antal nordiska internationella filosofiska stipendium vetenskap universitetens studentförbundet filosofi lie studentkårens docenten professuren juridik betyg studentkårer studerade ämne studentföreningen titeln psykologi fakulteterna problem modern social vetenskaplig studentklubben högskolorna redaktör närvarande rektorn forskningar förenade lars institutioner par verksamhet nation intresse prof ius college examina fakultet konservativa läsa institution arbeten erik kårens sociologiska kårhuset sven intellektuella forskningen års föreläsare -talet lundagård talar ekonomiska kursen expert tjänst unga ukas kunskaper böcker föreläsning hedersdoktor vetenskapligt institut medicinska maj allmänna fortsatta clarté känd statistik karolinska studentexamen kurser harald university samhällsvetenskapliga sundberg rad fakulteter	0.015330661547016422
94	australien nya zeeland australiska greenpeace australiens petrov premiärminister david zeelands sydney havet grönköpings menzies canberra melbourne stilla kaledonien guinea lange veckoblad whitlam grönköping lawrence fraser rainbow john toffler malcolm kröken fiji warrior hawke påhlman kanada nyzeeländska darwin papua fartyg övärlden labour kanakerna hardy australiske australisk rabuka franska krökén gough vita australier ung greenpeaces robert tonga immigranter starkt petrovs öarna tahiti holt bob kärnvapenprov brandt flnks indierna biedermann premiärministern wellington donald panacheserien paul suva muldoon auckland fala moderlandet pisani urinvånarna sida generalguvernören dito mururoa koloni sir rsl sänkningen söderhavet fidji samväldet andrew whitlams kris frisch tjuvar australierna maoris singapore indier veckobladet tysk klara victoria aboriginerna kolonin satiriska södra labor pyromanerna sydafrika invandring indiska peter hawkes port infödda hasselskog tjibaou oil chifley sidney ursprungsbefolkningen framtid melanesiska tofflers labourpartiet alvin tasmanien miljöorganisationen säkerhetstjänsten hamn prieur blaedel greenpeaceaffären protestera landsbygdspartiet guineas moresby agenter kanaker besvärande polynesien salje mctaggart ständig australiskt emigrerar utspel margaret midnight bill engelsman jon tacka kontinent quilés ullpriserna silbermann immigration agenterna michael ragnar tricot udd party naisbitt aucklands kirkland händer maorier paradiset beskrev polsk saxon holyoake representanthuset jacobs garrett kärnvapenproven maorierna andorra zealand infödingarna sitiveni moorhouse judith anthony klottra tigerschiöld biumaiwai queensland slawomir labourregeringen frasers kängurun veckoblads valfångst aktuelle stannow nazistiskt	0.0016982444718777181
95	nyheter väder repris dagens musik sjörapport eko aktuellt väderlek politisk meddelanden svenska program berättar vädret politiska grammofonmusik orkester spelar serie veckans tt-nyheter grammofon sjunger dirigent obs andakt dir piano kommentarer färg tv-nytt regi sång kulturkvarten dikt läser kanada lars reportage konsert malmö värld symfoni red tidssignal radio skol-tv därefter solist dagbok skolradio bbc tidningskrönika politiskt magasin riksronden vetandets underhållning barn teater sånger melodiradion rapport sverige orup mozart violin luncheko ork vardagsmorgon barnradion göteborg samtal morgoneko beethoven flickor presenterar berättardags bok programmet englands världen kulturfönstret musikalisk television sportnytt symfoniorkester pojkar tolvslaget engelsk sport samsändning morgonandakt kulturella veckotidskrifter veckoöversikt film kvällseko personer börsnoteringar uppläsning kör nytt forts pjäs solister radioföljetongen arbetet gäster kyrka familjespegeln textat presenteras sommar kring fransk bilderbok bach medverkande finska van aktuell symfoniork uvertyr musiken ensemble meter intervjuas gudstjänst gamla gunnar visor bengt pausfågel simera debatt föredrag engelska radiomagasin löpsedeln ledning runt göteborgs franz violoncell kanalen värt morgon grammofonkonsert opera musikradion walter ungdom musikaliska historia sopran verk ekonyheter tema brahms långfilm barnens melodier sven porträtt synpunkter sonat svar liv gammal svit ekonomiskt stockholms norden översättning förd skivor andliga -talet kväll besök femdygnsprognos schubert amerikansk stråkkvartett veta naturen svensk d-dur john strauss pianisten haydn delar ekonomiekot dansmusik dokumentär dirigerar wolfgang	0.009163902219736286
96	västtyskland västtyska bonn tyska adenauer brandt östtyskland västberlin östtyska strauss berlin cdu willy förbundskansler ddr västtysklands östberlin erhard tyskland spd västtysk förbundsdagen politiska schmidt helmut fria adenauers tysk fdp kohl västtyske förbundsrepubliken kanslern franz ulbricht väst josef von csu socialdemokraterna förbundskanslern hamburg öst bayern demokraterna walter regeringen återförening partiet brandts västberlins tysklands der politisk muren östtysk bonnregeringen mark demokratiska socialdemokratiska munchen barzel konrad kristliga erich östtyske frankfurt saar npd kansler kiesinger spiegel västtyskt wehner västtyskarna borgmästare öst- honecker ludwig schröder bonns gröna hittills östtyskarna östtysklands herbert västtyskar scheel erhards republiken berlins köln besök erkännande die heter ulbrichts hessen genscher heinrich bayerska karl delstaten socialdemokratiske grass politiker östtyskar ollenhauer socialdemokraternas otto oppositionen tyskt staden tyskar gränsen förbindelser regeringschef koalitionen tyske dessutom lär grotewohl klaus hela europa utrikesminister gunter ledande talesman väster öster socialdemokrater staterna ledare kurt parti brentano östpolitik kohls förbundsregeringen gerhard regering vogel förbundsdagens förbundsrepublikens hannover kanslerns återföreningen wolfgang rainer schumacher rhen niedersachsen tyskarna sed biermann nordrhein-westfalen tal samtal leipzig wolf deutschland kommunistiska allierade regeringschefen ernst president nytt ministerpresident stuttgart heuss europas nyligen demokraternas konservativa delstaterna ställning unionen försvarsminister officiellt veckan erkänna liksom väst- stad heinemann fördragen förklarade östtyskt kristligt korrespondent bremen schmidts ekonomiminister största bonnregeringens ledaren fritz nynazistiska koalition	0.016387303822815478
97	ekonomiska offentliga politik regeringen sektorn ekonomisk ekonomin sverige åtgärder arbetslösheten svenska politiska sysselsättning sysselsättningen investeringar arbetslöshet öka ekonomi ökad industrin inflationen tillväxt procent politiken näringslivet ökade privata efterfrågan arbetskraft företagen företag inflation -talet nya regeringens internationella konsumtion sikt samtidigt höga arbetsmarknaden utvecklingen produktion full investeringarna problem tillväxten industrins produktionen ökar hålla konsumtionen utveckling jobb skapa åren ökat balans arbetslösa minska lägre expansion statliga miljarder ökning nivå offentlig ekonomer ger stället snabbt debatten fortsatt dvs resurser svensk ekonomiskt vinster medel skatter tjänster näringslivets länder devalvering löner bör budgetunderskottet klara stigande innebär kraftigt främst priser områden tillbaka skapar företagens trots utrymme utlandet politiskt växande leder senaste snabbare underskott beror kräver sektorns kronan minskar politikerna devalveringen regering krävs totala fulla framtiden konjunkturen privat sveriges mål takt snabb utgifter underskottet fart kapital insatser bnp ytterligare landet samhällsekonomiska ingrepp sektor konkurrenskraft arbetskraften krisen bytesbalansen betydande industri starka följd problemen sett internationell förutsättningar låg utgifterna krav behövs starkt staten lindbeck viss sparande kort löntagarna effekter låga tur kraftig balansen samhällsekonomin visar arbetsmarknadens andel varor marknaden kostnader kostnaderna hela rad resurserna behovet relativt stimulera statens lönerna problemet oecd arbete sänka långsiktiga exporten lundberg sociala effekt prognoser statsmakterna behöver utbyggnad beroende inkomster näringsliv pengar planering minskad förhållande lönsamhet	0.02362128137559792
98	unga ungdomar ungdomen äldre politiska ungdomarna ungdom politiskt yngre generation generationen ungdomens gamla arbete hjälp utbildning människor arbetslösa ung åsikter samhället ssu oavsett dagens jobb vuxna barn pojkar flickor politik religion ras politisk behövs ungdomsförbund skolan ålder nya grupp medvetna pojkarna tycker -åringar sverige ungdomsförbunden åldern framtiden aktiva arbetslösheten män medelålders intresserade föräldrar flickorna ungdomarnas engagemang samhälle själva intresse ungdomsarbetslösheten skola politiken -årsåldern studerande ledare medelåldern politiker års intresset söker yngsta svårt lindh tonåringar tror problem ungas lära erfarenhet gång ungdomsförbundet fast engagera generationer tillhör engagerade radikala generationerna anna politikerna ungdomars studenter livet behöver föräldrarna ser kvinnor väg egna område pensionärer möter rösträttsåldern arbetslöshet rösträtt arbetare arga plats satsa örnar generationens visst barnen ungdomliga föryngring fpu uppväxande etablerade deltar liv födda skolorna jämnåriga saknar skolor jan framtid öppna kamrater problemen -åringarna muf tjänstemän utslagna fullt nygren bygger gäng passiva protest förr välutbildade akademiker arbetslös resultat uppe planerar ideal åldrar exempel hälften mogna studier ungdomsrörelsen börjar gammal radikalism margot lärare tonåringarna ungdomsorganisation vietnam friska arbetslivet intresserad aktiv kör idéer leder aktivitet färre fritid skolning äldres åldrarna mognad -åring entusiasm socialt insats väljer ungdomsorganisationer satsar samhällsfrågor fyllt männen utbildade fasta ungdomsgårdar studenterna bostad morgondagens gruppen utbildningen ungdomsorganisationerna tonåren vuxnas samlats ams chans	0.011867392184926644
99	politiska politisk gång trots seger nederlag nya tillbaka hela gamla lyckats kampen tid vinna fall makten slut avgörande försök politik ledare förlorat visat framgång egen nytt kraft steg vunnit väg styrka visserligen lyckas åter visa kamp prestige gav stöd framtid svårt någonsin chans lyckades framgångar roll fast segern framtiden makt hand gången tycks vägen motståndare hårt klart största folket hålla års spel förlorade förmåga gett ställning sett striden långa resultat snabbt nästan stark krafter löften månader samtidigt politiker resultatet mål ens liv position historia rädda försöka återstår förhoppningar tagit säkert faktum vann dra förlora fortfarande bakslag driva början kort alltför politiken nederlaget tecken äntligen bryta skapa ytterligare misstag undan starka visar själva betyder misslyckats spela starkare slå stället valet situation stå lidit ögonblick uppenbarligen börjat målet tvingats hopp möjligheter visade triumf spelet sak totalt pris givit reträtt tvivel väl män lång led nått fortsatt auktoritet stod nära skäl ser strid segrar nationen trodde bilden förtroende först kris alltjämt chansen samman uppenbart parti försökt öde framstår tanke tro snarast slutet sannolikt framstå scenen sorn motstånd veckor utnyttja verkar närmast misslyckande definitivt praktiken framåt fiasko sidan slag behålla ledningen partiet vända lett hoppas utgången ledning misslyckas saknar döma inre klar överleva verkliga	0.05770430108798301
100	afrika afrikanska kenya uganda tanzania amin president afrikas nyerere kenyatta idi oau kenyas afrikansk nairobi brittiska etiopien mau tanzanias ledare stater ugandas vita somalia ghana nya julius obote politiska moi staterna nkrumah svarta nigeria land amins landet zanzibar kampala addis zambia självständighet tanganyika sudan landets östafrika afrikaner södra london afrikanerna abeba jomo självständigheten sydafrika kontinenten kenyattas länder infödda odinga huvudstad sierra indiska europeiska mboya banda guinea england kenyanska kongo milton dar malawi presidenten nyereres sen union forna afrikanskt ledarna stammar tom söder självständigt problem koloniala asiater africa storbritannien leone stat kamerun arap östafrikanska etiopiska ghanas african daniel kaunda kolonier somalias självständiga dar-es-salaam mauritius tanganjika salaam ugandiska kontinentens regering utveckling obotes kolonierna största tanzaniska européerna enhetsorganisationen republiken museveni västafrika makten angola zaire enpartistat somaliska nkrumahs djibouti sir tchad kolonialismen afrikanernas oceanen britterna asiatiska wästberg madagaskar kolonin konflikter européer främst brittisk kwame stam befolkningen algeriet senegal kanu horn politiker etiopiens länderna gabon kolonialmakten oginga elfenbenskusten centralafrikanska tanu rhodesia mozambique fastlandet mali parti sahara ngugi övriga vicepresident egypten buganda engelsmännen frigörelsen indier engelska tillhör somaliland svart stevens eritrea konflikten norra nyasaland okello kontinent ministrar asiaterna året tanganyikas korruption inflytande liberia guldkusten karume vitas zanzibars invånare oberoende staternas libyen europa accra huvudstaden kenneth national	0.004149842779568656
101	kongo tshombe belgiska katanga lumumba belgien president kongos afrikanska kongolesiska léopoldville politiska afrika hammarskjöld bryssel tshombes mobutu ghana kasavubu guinea lumumbas katangas elisabethville premiärminister ledare senegal vita moise nkrumah zaire liberia stanleyville belgiens belgierna franska patrice gizenga leopoldville flamländska ghanas regering senghor adoula centralregeringen touré hammarskjölds landet belgisk huvudstad hjälp premiärministern landets generalsekreterare guineas mobutus sekou rådgivare afrikas brien tchad leopold republiken trupper belgiske provinsen gambia belgier stater nya linnér joseph accra brazzaville afrikansk dayal utländska västafrika katangesiska kasavubus fransktalande ledarna bokassa kinshasa zaires spaak soldater dakar anhängare union centralafrikanska senegals martens mali militära situationen thant infödda självständighet conakry centralregeringens förenta antoine liberias legosoldater förre parlamentet står svarta afrikaner general césaire huvudstaden fn-högkvarteret européer eyskens keita europeiska burundi nkrumahs presidenten flamländare denne kwame munongo kolonin land generalsekreteraren franskspråkiga elfenbenskusten katangaledaren flandern motståndare van personal kasai ruanda fn-styrkan parlament fn-trupperna självständigt legoknektar vallonien tubman återvända militär tourés volta representant kongolesiske nationerna flamländarna kongolesisk ordning västafrikanska conor jean övriga kongoleserna förfogande fn-aktionen frankrike vallonska stat belgarna baudouin cruise enhet armé madagaskar forna rebellerna kongofrågan inbördeskrig kung léopold miniére belgiernas överste lamco fortfarande centralregering ileo kongoleser albert nigeria senghors soldaterna dennes fångar afrique kaos bunche fn-kommandot belgiskt södra york mulele självständiga doe gruvbolaget	0.003656866358309203
102	politiska politisk kring strid står striden hela linje kampen sidan motsättningar hård kamp motsättningarna frågan debatt ena varandra trots medan öppen hårda strider konflikt senaste konflikten nya klart debatten pågår hårt oppositionen enighet gång stöd tiden starka samtidigt bakgrunden spel hålla grupper interna spelet inre kampanj hittills grupp främst emot landet stå sida linjen håll leda motståndare starkt nytt opposition maktkamp rad stick slut fråga kris hand tycks krav stäv gruppen fortfarande försöker lett råder sorn splittring anser hårdare direkt bedömare inbördes hotar splittringen främsta driva veckor gamla delar intensiv anhängare svårt stått ledning stark öppna het maktkampen ser någonsin spetsen närmast fast vecka grupperna öppet väntas motstånd bitter total motståndarna slåss makten försök uppgörelse ställning igenom motståndet politikerna enigheten läger bittra ledare eniga häftig uppslitande undvika slå kräver konfrontation kampanjen talar taktik uppenbarligen centrum försöka långa betyder ytterligare konservativa storm kallade största alltmer nära avgörande nästan krafter häftiga egna samman veckan situationen förefaller pågått bred stöder splittrad majoriteten kritiken lång leden ledningen sätta led följa svår målet moderata klar håller lyckats höstens oenighet majoritet sluta protester hösten ger tecken personliga fullt liksom åter splittrade ledarna striderna kompromiss stod ständigt våldsamma framtid förs gett attack närmaste dvs intern gången gräl	0.038637576722109976
103	moskva sovjet ryska sovjetiska sovjetunionen stalin sovjets chrustjev gorbatjov stalins kreml politiska pravda rysk ryssland brezjnev ryske sovjetisk sovjetunionens ryssarna väst högsta estland michail sovjetiske kosygin kommunistiska chrustjevs tass lenin baltiska leonid moskvas alexander estniska besök leningrad sacharov malenkov kommunistpartiets gorbatjovs död röda ledarna officiella partichefen chrusjtjov regeringschefen andrej vladimir gromyko partiets politbyrån sibirien kommunistpartiet ledare centralkommittén ryssar nikita lettland tal sovjetryska jurij andropov bresjnev izvestija lenins solzjenitsyn molotov brezjnevs nyligen lettiska partiet nikolaj tid artikel ukraina kgb ledningen centralkommitté korrespondent politisk partikongressen baltikum sovjetiskt utländska ryskt revolutionen litauen nyhetsbyrån världen heter mikojan riga marskalk bulganin kremls ivan resa nya partiorganet tallinn relationerna hemliga krusjtjev alexej perestrojkan beria afghanistan president bedömare estlands tjernenko boris officiellt västliga jeltsin förste glasnost perestrojka sovjetmedborgare västerländska centralkommitténs chrusjtjovs samtidigt partichef medlem ledaren ideologiska kiev antisovjetisk östeuropa josef rubel skriver hette rysslands viktor suslov skrev oliktänkande sovjetledaren pravdas systemet harald tidskriften tjeckoslovakien anatolij kina tidningen förändringar hamrin solsjenitsyn sovjetsamhället internationella övriga ester intellektuella gången namn svetlana öst lettlands sovjetstaten andrei möte regeringsorganet förbindelserna utrensningar usa bukovskij stalinistiska liksom vorosjilov kamrat direkt sergej ryss socialistiska ledning trotskij publicerades zjukov mars ledande samtal samband regeringschef partiledningen andropovs gorkij medvedev öppet utomlands kaganovitj relationer kosygins arbetsläger konstantin ryssen	0.020364643944744052
104	portugal portugisiska angola portugals lissabon soarés mfa mpla spinola mozambique mario salazar eanes president frelimo afrika kolonierna april portugiserna antonio politiska socialisterna afrikanska socialistpartiet unita angolas landet kommunistpartiet väpnade paigc costa fnla vasco carvalho revolutionen rörelse general guinea-bissau revolutionsrådet portugisisk stöd salazars portugiser premiärminister ppd gomes militären ledare maria luanda neto militära kommunisterna cabral otelo goncalves galvao styrkornas frelimos santa cunhal cds befrielserörelserna kolonier socialister landets cabora portugisiske delgado kuppen guinea kommunister mogambique folket josé carneiro kap pide södra spinolas fascismen officerare norra gaetano premiärministern ramalho regering revolutionära lissabons kampen socialisternas kolonin socialistledaren oporto brasilien caetano francisco självständighet presidenten santos diktatur pcp november befrielserörelsen hemliga angolanska fascistiska sydafrika officerarna antunes vänstern regimen mocambique bassa marques psd militärer alvaro situationen socialistpartiets zaire savimbi mondlane socialistiska silva månader gongalves militärerna bissau agostinho ledning melo kommunistpartiets nära partierna mozambiques republica marcello militär amilcar revolution portugisiskt carlos nyligen program samora kolonialkrig machel militärens jonas major verde azevedo kolonialkrigen stöder rosa provisoriska öppet kapten nato manuel rapporterar unga huvudstad revolutionens utländska kommunistledaren caetanos coutinho eduardo befolkningen vita dos lourenco styrande spanien rörelsen pinto amiral socialistparti portugisernas copcon ledarna militärt fjol framtid demokratiska moderata besök diktaturen lisnave norr diktatorn kommunisternas befriade sen unitas kolonialmakten områdena befrielserörelse	0.005184202795534944
105	nordirland ira brittiska belfast irland irländska katolska london protestantiska dublin sinn politiska republiken fein nordirlands katoliker provisoriska protestanter katolikerna bernadette england premiärminister ulster armén paisley storbritannien provinsen gren protestanterna republikanska engelska faulkner nordirländska parlamentet devlin londonderry irlands sands william irländsk officiella regeringen sdlp lynch thatcher whitelaw craig eire brian soldater neill premiärministern ledare gerry våldet irländare heath våld sean rees bobby adams brittisk gränsen haughey unionisterna pastor ulsters britterna ian stormont fianna hungerstrejk engelsmännen minoriteten irländarna organisation status margaret medlemmar protestantisk james befolkningen katolsk religiösa johnsson jack brittiske john unionistpartiet republikens underhuset fitzgerald valera wilson uda enat inbördeskrig ministern vapenvilan fine majoriteten situationen hungerstrejken korrespondent ira-män lan provinsens hungerstrejkande protestanternas unionister londonregeringen parlament fail norr lösning neills irländske mazefängelset charles fortfarande hans-ingvar trupperna grenen paisleys fitt ira-fångarna söder provisionals talesman chichester-clark road soldaterna faulkners edward irish internerade protestant fern extremister vapen förbjudna labour kampanj mål inrikesminister regeringens gael oroligheterna medborgarrättsrörelsen förklarade yeats arméns katolik konflikten ira-medlemmar feins long oroligheter hume sidor gamla falls eires unionistiska militanta politiker belfasts merlyn mrs ira-männen systrarna inflytande medlem män irländskt framtid försök mcaliskey minister vapenvila kampen döds trupper extremisterna organisationen maze-fängelset totalt behan david armagh brittiskt fångar brendan macstiofain katolikernas rörelsen bomber gatorna derry	0.0037337328584709554
106	politiskt tid nya politisk fall lång svårt behöver alternativ enda nuvarande säkert väl möjligheter vägen sidan fråga tror hålla ger står frågan räkna sikt väg skäl framtiden stället möjlighet hoppas klara hittills snabbt vet situation innebär betyder kort alltför omöjligt tänka läge bör lösning tvingas samtidigt välja ser sannolikt dessutom dagens möjligheten hand egen naturligtvis lär fortsätta själva lyckas hela nytt låta tillräckligt framtid finna söka borde behövs talar däremot tycks stå sätta risken ytterligare ske räknar bygga ekonomiskt ens förefaller genomföra vilja visa trots problemet förmodligen anser återstår ena antingen krävs närmaste sorn verkar chans risk vinna börja innebära kräver svår tiden egna menar problem alternativet form tänker hjälp lägga betydligt visserligen annars ifrån driva vänta tanken ganska ställa kommande satsa håller betyda slå beredd skapa råd eventuellt håll svårare steg utnyttja bästa öppna praktiskt igenom början troligt system tillbaka fortsätter sett omöjlig framåt möjligheterna föra visar nämligen enbart lösningen acceptera möjliga emot vågar skaffa behålla avstå längden närmast alls givetvis vägar låter räcker troligen fungera exempelvis förr mäste överskådlig slags tro bryta relativt kräva öppen starkt liknande tekniskt resurser visat tänkas långa kraft närvarande tas leder ter allvar riskerar läget vissa dvs beredda tänkbara svårigheter slag utveckling uppgift	0.05465641227351128
